,Sales ID,Sales Price,Machine ID,Model ID,datasource,Auctioneer ID,Year Made,MachineHours CurrentMeter,Usage Band,Sales date,Model Description,Base Model,Secondary Description,Model Series,Model Descriptor,Machine Size,Product Class Description,State of Usage,Product Group,Product Group Description,Driver System,Enclosure,Control,Touchpad Type,Control Type,Version,Transmission,Turbo Charged,Extra features,Machine Width,Clean Room,Engine Horsepower,Hydraulics,Push Block,Ripper,Scarifier,Tip Control,Screen Size,Coupler,Couple System,Grouser Tracks,Hydraulics Flow,Tupper Type,Screen Size.1,Stick Length,Thumb,Pattern Changer,Grouser Type,Backhoe Mounting,Blade Type,Travel Possibilities,Differential Type,Steering Controls
589,1141193,23000.0,1050800,4124,121,3.0,1980,0.0,,12/14/2005 0:00,D6D,D6,D,,,Medium,Type D - 130.0 to 160.0 Horsepower,West Virginia,TTT,Japan,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
590,1141199,15500.0,1033034,9578,121,3.0,2002,487.0,Medium,7/15/2004 0:00,S185,S185,,,,,Type F - Unidentified,North Carolina,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
591,1141202,28500.0,276491,3538,121,3.0,2000,1813.0,Medium,5/25/2004 0:00,416C,416,C,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Colorado,BL,USA,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
592,1141204,25000.0,1064102,3854,121,3.0,1000,5847.0,Low,9/3/2009 0:00,966C,966,C,,,Medium,Type E - 150.0 to 175.0 Horsepower,Arizona,WL,Germany,,EROPS,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional
593,1141207,25000.0,1013490,15876,121,3.0,1999,4269.0,Medium,7/28/2005 0:00,214S,214,S,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,West Virginia,BL,USA,Four Wheel Drive,EROPS w AC,Yes,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
"594,1141208,47000.0,1051359,332,121,3.0,2000,3242.0,Medium,8/10/2006 0:00,PC120-6E,PC120,,-6E,,Small,Type C - 12.0 to 14.0 Metric Tons,Michigan,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,24 inch,""8' 2"""""",None or Unspecified,None or Unspecified,Double,,,,,"
"595,1141213,43000.0,1014054,3357,121,3.0,1983,3624.0,Low,8/24/2006 0:00,12G,12,G,,,,Type A - 130.0 to 145.0 Horsepower,Georgia,MG,Brazil,No,OROPS,,,,,Powershift,,None or Unspecified,12',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,""14"""""",,,,,,,,,,,,,,,"
596,1141219,83000.0,1038582,23752,121,3.0,2006,1628.0,Low,1/13/2010 0:00,PC300LC7L,PC300,LC,7,L,Large / Medium,Type C - 28.0 to 33.0 Metric Tons,Alabama,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,Manual,None or Unspecified,Double,,,,,
597,1141225,65000.0,1058396,16710,121,3.0,2002,10418.0,Medium,6/2/2011 0:00,WA450-5,WA450,,-5,,Medium,Type E - 250.0 to 275.0 Horsepower,Iowa,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
598,1141229,32000.0,1053225,18111,121,3.0,2003,956.0,Low,5/4/2006 0:00,BL70,BL70,,,,,Type B - 0.0 to 14.0 Ft Standard Digging Depth,Florida,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
599,1141233,39000.0,1037015,11618,121,3.0,2000,10097.0,Medium,8/5/2010 0:00,EX330LC5,EX330,,LC,5,Large / Medium,Type C - 28.0 to 33.0 Metric Tons,Washington,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,Hydraulic,,,,Steel,None or Unspecified,None or Unspecified,Hydraulic,None or Unspecified,Double,,,,,
600,1141234,13500.0,1051633,3177,121,3.0,1993,7756.0,Medium,12/15/2005 0:00,580SUPER K,580,SUPER K,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Georgia,BL,USA,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
601,1141237,28000.0,1035093,4605,121,3.0,2004,1550.0,Medium,8/14/2008 0:00,310G,310,G,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Nevada,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
602,1141239,26500.0,1018288,3180,121,3.0,2002,3876.0,Medium,5/26/2011 0:00,580SUPER M,580,SUPER M,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,California,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
603,1141240,34000.0,1053034,3539,121,3.0,2001,1918.0,Medium,12/1/2005 0:00,416D,416,D,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Georgia,BL,USA,Four Wheel Drive,EROPS,None or Unspecified,Reversible,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
604,1141242,47000.0,1047408,5174,121,3.0,2001,5247.0,High,8/25/2005 0:00,JS330L,JS330,L,,,Large / Medium,Type C - 28.0 to 33.0 Metric Tons,Kentucky,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,32 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
605,1141246,33000.0,1032697,1934,121,3.0,1000,7396.0,Low,10/1/2009 0:00,772BH,772,B,,H,,Type A - 170.0 to 200.0 Horsepower,Illinois,MG,Brazil,No,EROPS w AC,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
606,1141251,6000.0,1025539,9549,121,3.0,1996,0.0,,12/1/2005 0:00,751,751,,,,,Type F - 1251.0 to 1351.0 Lb Operating Capacity,Tennessee,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
607,1141252,10000.0,1023855,7999,121,3.0,2001,848.0,Low,10/5/2006 0:00,240,240,,,,,Type F - 1351.0 to 1601.0 Lb Operating Capacity,Indiana,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
608,1141253,77000.0,1060385,1624,121,3.0,1998,1788.0,Low,2/26/2004 0:00,D6MXL,D6,M,,XL,Medium,Type D - 130.0 to 160.0 Horsepower,Michigan,TTT,Japan,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,Finger Tip,,
609,1141257,10000.0,282699,3170,121,3.0,1987,0.0,,5/20/2004 0:00,580K,580,K,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Virginia,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
610,1141262,10500.0,1041895,3135,121,3.0,2003,575.0,Low,10/19/2006 0:00,40XT,40,XT,,,,Type F - 1351.0 to 1601.0 Lb Operating Capacity,Missouri,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
611,1141266,12500.0,1065216,25175,121,3.0,2006,2357.0,Medium,2/25/2010 0:00,570MXT,570,MXT,,,,Type B - 0.0 to 14.0 Ft Standard Digging Depth,Texas,BL,USA,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
612,1141267,46000.0,1020591,213,121,3.0,2006,1582.0,Low,2/25/2010 0:00,D39EX-21,D39,EX,-21,,,Type D - 85.0 to 105.0 Horsepower,Pennsylvania,TTT,Japan,,EROPS w AC,,,,,Hydrostatic,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
613,1141271,83000.0,622643,1636,121,3.0,1997,5788.0,Low,5/4/2006 0:00,D6RLGP,D6,R,,LGP,Medium,Type D - 160.0 to 190.0 Horsepower,Texas,TTT,Japan,,EROPS w AC,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Straight,Differential Steer,,
"614,1141273,8500.0,777155,4721,121,3.0,1000,1211.0,Low,9/17/2009 0:00,570A,570,A,,,,Type A - 45.0 to 130.0 Horsepower,Missouri,MG,Brazil,No,EROPS,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,Yes,Yes,None or Unspecified,""13"""""",,,,,,,,,,,,,,,"
615,1141275,36000.0,649066,13792,121,3.0,2000,2148.0,Medium,1/26/2006 0:00,D4CIIIXL,D4,C,III,XL,,Type D - 75.0 to 85.0 Horsepower,Washington,TTT,Japan,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
"616,1141278,128000.0,797180,23926,121,3.0,2004,8930.0,High,5/26/2011 0:00,12HNA,12,H,,,,Type A - 130.0 to 145.0 Horsepower,Florida,MG,Brazil,No,EROPS w AC,,,,,None or Unspecified,,None or Unspecified,14',High Profile,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,""14"""""",,,,,,,,,,,,,,,"
617,1141282,10500.0,1026967,9566,121,3.0,1998,1899.0,Medium,1/29/2004 0:00,873,873,,,,,Type F - 2201.0 to 2701.0 Lb Operating Capacity,Georgia,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
618,1141284,18000.0,1050928,15770,121,3.0,2003,88.0,Low,3/23/2006 0:00,BL275,BL275,,,,,Type B - 0.0 to 14.0 Ft Standard Digging Depth,Pennsylvania,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Hydrostatic,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
619,1141287,17000.0,1010469,10203,121,3.0,2001,5725.0,Medium,7/9/2009 0:00,LW170,LW170,,,,Medium,Type E - 150.0 to 175.0 Horsepower,Maryland,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
620,1141297,86000.0,747319,1169,121,3.0,2004,2120.0,Medium,9/6/2007 0:00,320CL,320,C,,L,Large / Medium,Type C - 21.0 to 24.0 Metric Tons,California,TEX,UK,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Hydraulic,,,,Steel,None or Unspecified,None or Unspecified,Manual,Yes,Double,,,,,
621,1141299,19000.0,1010234,9133,121,3.0,2000,2269.0,Medium,2/26/2004 0:00,WB140,WB140,,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
622,1141302,42000.0,1052571,5892,121,3.0,1997,0.0,,10/5/2006 0:00,L90C,L90,C,,,Medium,Type E - 135.0 to 150.0 Horsepower,New Jersey,WL,Germany,,EROPS w AC,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Manual,,,,,,,,,,,,,Standard,Conventional
623,1141303,18000.0,1007631,18110,121,3.0,2005,1031.0,Low,8/20/2009 0:00,BL60,BL60,,,,,Type B - 0.0 to 14.0 Ft Standard Digging Depth,Virginia,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
624,1141307,68000.0,1047096,22226,121,3.0,2007,2248.0,Medium,12/16/2010 0:00,1150K,1150,K,,,Medium,Type D - 105.0 to 130.0 Horsepower,West Virginia,TTT,Japan,,EROPS w AC,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
625,1141309,6500.0,998856,7009,121,3.0,2003,3237.0,High,4/20/2006 0:00,226,226,,,,,Type F - 1351.0 to 1601.0 Lb Operating Capacity,Mississippi,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
626,1141310,12000.0,196958,7019,121,3.0,2002,7738.0,High,2/23/2006 0:00,246,246,,,,,Type F - 1751.0 to 2201.0 Lb Operating Capacity,New Mexico,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
627,1141311,37000.0,791174,3552,121,3.0,2002,2262.0,High,10/20/2005 0:00,430D,430,D,,,,Type B - 15.0 to 16.0 Ft Standard Digging Depth,Florida,BL,USA,Four Wheel Drive,OROPS,Yes,Street,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
628,1141313,16000.0,999832,7002,121,3.0,2001,249.0,Low,3/11/2004 0:00,216,216,,,,,Type F - 1251.0 to 1351.0 Lb Operating Capacity,Louisiana,SSL,France,,OROPS,Yes,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,Yes,Standard,,,,,,,,,,,
629,1141314,35000.0,999325,586,121,3.0,1999,0.0,,1/28/2010 0:00,WA180-3L,WA180,,-3L,,,Type E - 100.0 to 110.0 Horsepower,North Carolina,WL,Germany,,EROPS w AC,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,Hydraulic,,,,,,,,,,,,,Standard,Conventional
630,1141316,10500.0,999028,7019,121,3.0,2003,0.0,,11/2/2006 0:00,246,246,,,,,Type F - 1751.0 to 2201.0 Lb Operating Capacity,Texas,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
631,1141318,31000.0,313421,3542,121,3.0,2001,3502.0,Medium,9/20/2007 0:00,420D,420,D,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Colorado,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,Reversible,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
632,1141319,35000.0,496612,3542,121,3.0,2002,3125.0,High,11/17/2005 0:00,420D,420,D,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
633,1141320,40000.0,999253,3877,121,3.0,1000,0.0,,2/23/2009 0:00,980C,980,C,,,Medium,Type E - 275.0 to 350.0 Horsepower,California,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,29.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
634,1141321,8500.0,1010808,6271,121,3.0,2005,0.0,,2/26/2010 0:00,RC50,RC50,,,,,Type F - 976.0 to 1251.0 Lb Operating Capacity,Louisiana,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,Yes,Standard,,,,,,,,,,,
635,1141323,22500.0,781039,13395,121,3.0,2004,775.0,Medium,4/6/2006 0:00,303CR,303,,,CR,Mini,Type C - 3.0 to 4.0 Metric Tons,Florida,TEX,UK,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Double,,,,,
636,1141335,25000.0,465377,3538,121,3.0,2000,1254.0,Low,5/6/2004 0:00,416C,416,C,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,USA,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
637,1141337,61000.0,1015094,4754,121,3.0,1999,7448.0,Medium,8/26/2004 0:00,644H,644,H,,,Medium,Type E - 175.0 to 200.0 Horsepower,Georgia,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
638,1141339,59000.0,653525,3775,121,3.0,2003,6590.0,High,4/20/2006 0:00,924G,924,G,,,,Type E - 120.0 to 135.0 Horsepower,Florida,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,Manual,,,,,,,,,,,,,Standard,Conventional
639,1141346,16000.0,1031775,20101,121,3.0,2007,447.0,Medium,6/18/2009 0:00,TL130,TL130,,,,,Type F - 2201.0 to 2701.0 Lb Operating Capacity,Georgia,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,Yes,Standard,,,,,,,,,,,
640,1141350,13000.0,1031641,4639,121,3.0,1990,0.0,,5/4/2006 0:00,410C,410,C,,,,Type B - 15.0 to 16.0 Ft Standard Digging Depth,Alabama,BL,USA,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
"641,1141353,110000.0,458345,23931,121,3.0,1997,16648.0,High,7/26/2007 0:00,140HNA,140,H,,,,Type A - 170.0 to 200.0 Horsepower,Arizona,MG,Brazil,No,EROPS w AC,,,,,Powershift,,None or Unspecified,14',None or Unspecified,Variable,Base + 1 Function,Yes,Yes,Yes,None or Unspecified,""17.5"""""",,,,,,,,,,,,,,,"
642,1141355,57000.0,581721,1638,121,3.0,1999,8510.0,Medium,8/6/2009 0:00,D6RXL,D6,R,,XL,Medium,Type D - 160.0 to 190.0 Horsepower,Indiana,TTT,Japan,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Semi U,None or Unspecified,,
643,1141358,45000.0,1039286,636,121,3.0,2001,15407.0,High,6/11/2009 0:00,WA450-3MC,WA450,,-3MC,,Medium,Type E - 250.0 to 275.0 Horsepower,Illinois,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
644,1141360,94000.0,1062463,4149,121,3.0,1000,15816.0,Medium,1/25/2007 0:00,D8N,D8,N,,,Large,Type D - 260.0 + Horsepower,Maryland,TTT,Japan,,EROPS w AC,,,,,Standard,,,,,,3 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,Semi U,Differential Steer,,
645,1141362,20500.0,1007921,5658,121,3.0,2000,3675.0,Medium,11/15/2007 0:00,LB75B,LB75,B,,,,Type B - 15.0 to 16.0 Ft Standard Digging Depth,Texas,BL,USA,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
646,1141365,13500.0,1041739,10473,121,3.0,2003,1338.0,Low,11/15/2007 0:00,EC35,EC35,,,,Mini,Type C - 3.0 to 4.0 Metric Tons,North Carolina,TEX,UK,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
647,1141370,21500.0,636147,1118,121,3.0,1998,6381.0,Medium,8/27/2009 0:00,312BL,312,B,,L,Small,Type C - 12.0 to 14.0 Metric Tons,Washington,TEX,UK,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Steel,None or Unspecified,None or Unspecified,Hydraulic,Yes,Triple,,,,,
648,1141371,25500.0,1054736,1605,121,3.0,1000,1882.0,Low,6/25/2009 0:00,D6DLGP,D6,D,,LGP,Medium,Type D - 130.0 to 160.0 Horsepower,Texas,TTT,Japan,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
"649,1141387,10750.0,1064481,26285,121,3.0,1000,0.0,,8/25/2011 0:00,A560E,A560,E,,,,Type A - 145.0 to 170.0 Horsepower,Iowa,MG,Brazil,No,EROPS,,,,,None or Unspecified,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,""14"""""",,,,,,,,,,,,,,,"
650,1141388,20500.0,1046104,1990,121,3.0,1997,8643.0,Medium,6/9/2011 0:00,EX270LC,EX270,,,LC,Large / Medium,Type C - 24.0 to 28.0 Metric Tons,Missouri,TEX,UK,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
651,1141391,28500.0,1003084,4734,121,3.0,1990,9316.0,Medium,4/5/2007 0:00,624E,624,E,,,Medium,Type E - 150.0 to 175.0 Horsepower,Ohio,WL,Germany,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
652,1141394,44000.0,1048057,5853,121,3.0,2000,5443.0,High,9/22/2005 0:00,EC210LC,EC210,,,LC,Large / Medium,Type C - 21.0 to 24.0 Metric Tons,Texas,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
653,1141396,17500.0,1063787,15884,121,3.0,1997,248.0,Low,7/26/2007 0:00,217S 3,217,S,3,,,Type B - 16.0 + Ft Standard Digging Depth,Wisconsin,BL,USA,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
654,1141397,6750.0,1040337,10830,121,3.0,1997,1041.0,Low,12/15/2005 0:00,2050,2050,,,,,Type F - 1351.0 to 1601.0 Lb Operating Capacity,Wyoming,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
"655,1141400,32000.0,1030389,4503,121,3.0,1991,2285.0,Low,5/21/2007 0:00,710A,710,A,,,,Type A - 130.0 to 145.0 Horsepower,Texas,MG,Brazil,No,EROPS w AC,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,""14"""""",,,,,,,,,,,,,,,"
656,1141401,21500.0,1025256,3171,121,3.0,1999,2839.0,Medium,7/29/2004 0:00,580L,580,L,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Alabama,BL,USA,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
657,1141403,49000.0,647545,1130,121,3.0,2003,7096.0,High,10/25/2007 0:00,315CL,315,C,,L,Small,Type C - 14.0 to 16.0 Metric Tons,North Dakota,TEX,UK,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,28 inch,None or Unspecified,Manual,Yes,Triple,,,,,
658,1141408,24000.0,1009348,22971,121,3.0,1993,144.0,Low,5/3/2007 0:00,EX400LC,EX400,,,LC,Large / Medium,Type C - 40.0 to 50.0 Metric Tons,Texas,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
659,1141412,42000.0,785292,10779,121,3.0,2006,1413.0,Low,2/25/2010 0:00,685,685,,,,,Type A - 45.0 to 130.0 Horsepower,Florida,MG,Brazil,No,OROPS,,,,,None or Unspecified,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
660,1141413,15000.0,473853,7014,121,3.0,2001,437.0,Low,1/29/2004 0:00,236,236,,,,,Type F - 1601.0 to 1751.0 Lb Operating Capacity,Texas,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
661,1141415,53000.0,1057447,3877,121,3.0,1000,20543.0,Medium,1/28/2010 0:00,980C,980,C,,,Medium,Type E - 275.0 to 350.0 Horsepower,California,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,29.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
662,1141420,59000.0,1014783,16506,121,3.0,2006,0.0,,1/28/2010 0:00,PC200LC8,PC200,,LC,8,Large / Medium,Type C - 21.0 to 24.0 Metric Tons,Texas,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
663,1141428,17000.0,1034634,7019,121,3.0,2002,367.0,Low,2/12/2004 0:00,246,246,,,,,Type F - 1751.0 to 2201.0 Lb Operating Capacity,Texas,SSL,France,,EROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
664,1141438,27000.0,1055813,1918,121,3.0,1993,11730.0,Medium,1/29/2004 0:00,750BLT,750,B,,LT,Medium,Type D - 130.0 to 160.0 Horsepower,Oklahoma,TTT,Japan,,EROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
665,1141440,43500.0,246092,3774,121,3.0,1999,0.0,,2/23/2006 0:00,924F,924,F,,,,Type E - 120.0 to 135.0 Horsepower,South Carolina,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
666,1141441,40000.0,852265,3883,121,3.0,1988,26477.0,Medium,9/21/2006 0:00,988B,988,B,,,Large,Type E - 350.0 to 500.0 Horsepower,New Hampshire,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
667,1141442,23000.0,1068064,6742,121,3.0,2005,13.0,Low,8/23/2007 0:00,450,450,,,,,Type D - 20.0 to 75.0 Horsepower,Alabama,TTT,Japan,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
